Price,Close,High,Low,Open,Volume,Ticker
Ticker,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,
Date,,,,,,
2020-05-08,439.98675537109375,447.04322540288103,438.1634538388063,446.119723379116,20807484,HDFCBANK.NS
2020-05-11,433.7117004394531,451.8027601380309,432.8592481825579,443.75176755695486,28550784,HDFCBANK.NS
2020-05-12,426.9631042480469,430.680786073331,412.5423489795209,426.7026367214937,49568418,HDFCBANK.NS
2020-05-13,439.32373046875,454.64428410530485,436.69529507686207,450.3819939418176,44346966,HDFCBANK.NS
2020-05-14,423.24542236328125,431.43848551680225,421.4931417233304,425.28184412084346,39554890,HDFCBANK.NS
2020-05-15,420.6170349121094,422.6297831519755,414.38934350185036,421.7299547295974,24349628,HDFCBANK.NS
2020-05-18,396.227294921875,420.54601998851155,393.69358252571084,420.54601998851155,46649964,HDFCBANK.NS
2020-05-19,393.3857116699219,410.7426869335507,391.2308640881771,407.68803988874686,47460692,HDFCBANK.NS
2020-05-20,405.912109375,409.1798768985452,394.11978998824173,396.13253822530055,40014306,HDFCBANK.NS
2020-05-21,407.0723876953125,418.6516151860271,403.6388761454271,407.9722160774846,48478908,HDFCBANK.NS
2020-05-22,397.2691345214844,412.16347736443464,394.52233092393,402.54965032024086,42047432,HDFCBANK.NS
2020-05-26,403.6862487792969,412.8501610675768,401.9576417620944,405.8647410781913,38005152,HDFCBANK.NS
2020-05-27,427.9576416015625,430.87018932741387,405.93580815185277,407.23817464619043,56025754,HDFCBANK.NS
2020-05-28,447.65887451171875,449.9084165946922,432.83558193554217,435.7007823864388,75488806,HDFCBANK.NS
2020-05-29,450.6898498535156,452.276357450958,437.33466786286783,447.0668915536171,53025166,HDFCBANK.NS
2020-06-01,467.739013671875,471.21987252480557,457.53317320786255,461.7481162931512,39190230,HDFCBANK.NS
2020-06-02,474.0614013671875,475.95575262140204,461.842841558605,467.2891014144718,41623594,HDFCBANK.NS
2020-06-03,484.1251220703125,495.49122911818483,480.90473085451634,483.05954953457444,50546088,HDFCBANK.NS
2020-06-04,474.39288330078125,492.03399913682466,469.3728355075351,486.8719386021985,54275882,HDFCBANK.NS
2020-06-05,489.3819580078125,493.667950866198,474.91385601288056,475.0559265765521,35195984,HDFCBANK.NS
2020-06-08,481.1178894042969,505.152471843992,476.6188050067185,502.0031012034842,49812664,HDFCBANK.NS
2020-06-09,467.5732421875,486.25628719919104,463.9029366352295,483.05956946011673,61844146,HDFCBANK.NS
2020-06-10,469.7280578613281,473.5167603419333,463.2636015970991,468.8519319748906,36497730,HDFCBANK.NS
2020-06-11,458.7171630859375,468.09422529565535,457.012258450811,466.4840151026413,30897714,HDFCBANK.NS
2020-06-12,465.4184265136719,467.2654305596224,439.4894935687484,439.4894935687484,42644876,HDFCBANK.NS
2020-06-15,449.8373718261719,461.27452905224675,446.5933068750192,458.43300217923496,32009936,HDFCBANK.NS
2020-06-16,469.0413818359375,470.72261279198466,450.85559824373564,461.748117949204,45399970,HDFCBANK.NS
2020-06-17,463.7608947753906,473.0669074428646,460.9193677203461,468.37837623983796,36957838,HDFCBANK.NS
2020-06-18,483.0359191894531,485.3801847591436,460.3273766683835,464.11607935701215,40870126,HDFCBANK.NS
2020-06-19,489.3819580078125,493.9520919935411,479.34191943493755,482.088722986111,47877752,HDFCBANK.NS
2020-06-22,487.2034912109375,495.3491789480895,484.85922561793393,492.27085798296577,29694474,HDFCBANK.NS
2020-06-23,493.6205749511719,494.8992388553897,481.42566049492433,492.0577121251195,28830512,HDFCBANK.NS
2020-06-24,488.97943115234375,500.81912682189204,487.81916410113365,496.5568363808547,39429246,HDFCBANK.NS
2020-06-25,487.2034912109375,496.79364498690006,476.9029556737925,483.959426063741,70646790,HDFCBANK.NS
2020-06-26,500.3218078613281,503.42383107372194,486.8482580844649,493.00489948047465,39969138,HDFCBANK.NS
2020-06-29,509.60418701171875,512.706152486314,491.11055987281685,491.11055987281685,46005956,HDFCBANK.NS
2020-06-30,504.7735900878906,510.7881903709314,500.25086088112084,508.63334256433905,35746130,HDFCBANK.NS
2020-07-01,513.6533203125,519.0522328366897,502.61875917329024,504.7735489934417,34846718,HDFCBANK.NS
2020-07-02,515.9266357421875,526.2745191114437,513.9375320069659,516.3528763862364,36954496,HDFCBANK.NS
2020-07-03,508.6096496582031,518.9575904554594,506.73900077042003,517.6315213477282,27597254,HDFCBANK.NS
2020-07-06,522.367431640625,530.3710783748387,520.9466680006233,524.7116685222196,35558216,HDFCBANK.NS
2020-07-07,523.385498046875,526.4874630313357,517.6550980029908,525.3982459250452,24349850,HDFCBANK.NS
2020-07-08,525.8482055664062,532.7389312253459,523.314522382233,524.2616979883546,30056350,HDFCBANK.NS
2020-07-09,532.7625732421875,535.0121152953822,524.3800922946875,529.4711611519176,20114484,HDFCBANK.NS
2020-07-10,523.3618774414062,530.4183473749359,520.7334997816465,529.4238245358104,17562978,HDFCBANK.NS
2020-07-13,511.5931701660156,527.1031690763947,507.354582901169,525.6350586043309,29922114,HDFCBANK.NS
2020-07-14,501.45849609375,506.21807723104143,497.2672550774438,503.2344505761694,26612674,HDFCBANK.NS
2020-07-15,498.7590026855469,511.00123574238137,497.31453677243616,506.8336399817093,20974394,HDFCBANK.NS
2020-07-16,503.21075439453125,504.6078153200504,489.7371464128929,498.9958112918797,23662456,HDFCBANK.NS
2020-07-17,520.2125854492188,522.8410213166592,501.1980782506949,501.5532691619154,28405738,HDFCBANK.NS
2020-07-20,536.5986938476562,545.9994003595516,532.3837507560095,537.5221669572308,65124096,HDFCBANK.NS
2020-07-21,539.2034301757812,548.3909875427954,537.0485824919947,545.5968656816383,47512422,HDFCBANK.NS
2020-07-22,533.4256591796875,542.021290153233,529.2581208183739,539.1797630751033,24718012,HDFCBANK.NS
2020-07-23,535.34375,541.7371863666934,528.6424699497431,532.7863638911185,20149122,HDFCBANK.NS
2020-07-24,529.9920654296875,531.7917220922633,521.5385352402088,531.7917220922633,19598440,HDFCBANK.NS
2020-07-27,511.2380676269531,522.3673817438901,509.27266655048254,520.8755685021828,37970094,HDFCBANK.NS
2020-07-28,514.624267578125,518.2945735498025,501.766345418367,511.001308830975,35596450,HDFCBANK.NS
2020-07-29,504.1815490722656,515.5003088020081,499.89561426446784,511.9484003812318,33592086,HDFCBANK.NS
2020-07-30,497.5750427246094,513.2034404101939,495.7043361938187,508.6333064944797,26956266,HDFCBANK.NS
2020-07-31,489.1215515136719,500.9138426553435,483.083277558819,500.9138426553435,37726696,HDFCBANK.NS
2020-08-03,474.53497314453125,486.3509655689854,470.27268296658633,485.87737777143593,31783542,HDFCBANK.NS
2020-08-04,493.3127746582031,502.50039012196834,475.0085934673722,477.3765326172594,60306168,HDFCBANK.NS
2020-08-05,486.6351623535156,500.01401757537576,483.0595513733578,496.29630713217466,33221360,HDFCBANK.NS
2020-08-06,492.86279296875,499.63512153192795,486.0194724854418,491.1105412593453,33646888,HDFCBANK.NS
2020-08-07,494.3546142578125,495.9411218281457,483.3436978902163,490.09232405100107,24836784,HDFCBANK.NS
2020-08-10,497.5750427246094,503.89742840793895,494.3309777975313,494.4256722348574,22172854,HDFCBANK.NS
2020-08-11,505.15240478515625,507.2125000157358,496.5567752254893,496.5567752254893,20136148,HDFCBANK.NS
2020-08-12,503.7554016113281,504.8446768527731,496.3200950672666,504.3710889758005,20666432,HDFCBANK.NS
2020-08-13,501.55328369140625,507.3783801175581,500.34561143386304,505.7681697111746,19892740,HDFCBANK.NS
2020-08-14,489.90289306640625,504.7972645640739,486.51678643130293,504.7972645640739,20924512,HDFCBANK.NS
2020-08-17,489.09783935546875,495.84646604229073,483.1543177737902,495.84646604229073,19561012,HDFCBANK.NS
2020-08-18,500.34552001953125,502.78450879716246,484.006740615202,486.8482674681288,24040824,HDFCBANK.NS
2020-08-19,505.12872314453125,506.6442387528146,500.2271011006814,504.37099424589417,17715624,HDFCBANK.NS
2020-08-20,501.5295104980469,506.24168626831124,498.2143956977765,499.6114566677705,19216734,HDFCBANK.NS
2020-08-21,514.1505737304688,515.6423867672062,504.1815280540077,504.56042139416564,28924302,HDFCBANK.NS
2020-08-24,529.021240234375,531.8153618213412,514.1505727326426,514.3163168895124,36779740,HDFCBANK.NS
2020-08-25,530.2762451171875,533.7334592375407,523.8828097137209,529.9447567762272,27601738,HDFCBANK.NS
2020-08-26,529.684326171875,535.9830679208438,525.4457378910326,530.8919983558789,25190062,HDFCBANK.NS
2020-08-27,526.6769409179688,535.1068262437444,523.9064640600558,533.1651279730452,20645996,HDFCBANK.NS
2020-08-28,527.8136596679688,532.7863321009106,518.5786965782196,526.6059875241332,38696610,HDFCBANK.NS
2020-08-31,528.4530029296875,544.0577576301962,521.2781352761166,534.917488792034,38501166,HDFCBANK.NS
2020-09-01,533.8755493164062,541.5949957589843,524.7352816648081,534.2070376515376,28877884,HDFCBANK.NS
2020-09-02,537.11962890625,539.4165182338052,530.7498381439231,532.3600482680174,19761682,HDFCBANK.NS
2020-09-03,535.58056640625,542.7080295977889,534.2071499372918,538.587838001937,19833362,HDFCBANK.NS
2020-09-04,530.0868530273438,532.9757270743686,523.0303831737506,525.6824633183799,23661370,HDFCBANK.NS
2020-09-07,525.9192504882812,530.1815406768401,520.4729908029005,528.6660828453123,17615466,HDFCBANK.NS
2020-09-08,526.8427734375,529.8501024928822,522.3673914403189,527.5768577194156,14624918,HDFCBANK.NS
2020-09-09,519.2890625,525.6824982900137,516.8027263594391,521.4202077633379,15728872,HDFCBANK.NS
2020-09-10,516.4712524414062,523.2435240032332,513.3692289025056,522.3673980437857,15188088,HDFCBANK.NS
2020-09-11,510.83551025390625,523.2434879320994,507.2125518924717,519.265338707995,20794730,HDFCBANK.NS
2020-09-14,501.0321350097656,518.104996454255,498.3800551824383,515.2634699654749,21650590,HDFCBANK.NS
2020-09-15,506.9757080078125,509.65149047168995,501.1032080950302,505.79173858229217,16505110,HDFCBANK.NS
2020-09-16,517.9393920898438,519.0523120361113,505.9575957040182,506.83372171231315,18710112,HDFCBANK.NS
2020-09-17,513.1798095703125,518.1051350304291,510.5277290336404,513.3692562824361,18318686,HDFCBANK.NS
2020-09-18,500.7243957519531,517.2525634487629,495.94111280255106,517.1578690147392,23481778,HDFCBANK.NS
2020-09-21,496.9356994628906,507.3782757200217,493.2416915148514,499.6351267865274,19842878,HDFCBANK.NS
2020-09-22,490.35284423828125,501.1269672278319,487.5586645161511,499.185268712797,18620678,HDFCBANK.NS
2020-09-23,495.96484375,499.63514934948677,489.8555493189743,495.37285897588924,16079828,HDFCBANK.NS
2020-09-24,487.98492431640625,495.8464709371609,485.42753840553,491.5841803560392,19809510,HDFCBANK.NS
2020-09-25,494.4256896972656,498.19068978463525,485.7353646637358,497.26721664954874,20321544,HDFCBANK.NS
2020-09-28,499.25628662109375,501.5295314176484,493.7863816590977,496.7699504171819,16152422,HDFCBANK.NS
2020-09-29,503.21075439453125,506.69161326180074,497.74079202381324,501.0559067185484,12644446,HDFCBANK.NS
2020-09-30,510.8118591308594,514.7426615309505,498.2144334962937,502.00313641261533,18813842,HDFCBANK.NS
2020-10-01,524.2380981445312,525.6825643511664,516.2581536623059,516.2581536623059,21203080,HDFCBANK.NS
2020-10-05,527.7426147460938,536.1014519504577,526.1561069937795,526.6296948488595,16940126,HDFCBANK.NS
2020-10-06,541.831787109375,543.6787910802993,533.3545539789349,537.5458522321513,19371990,HDFCBANK.NS
2020-10-07,550.4274291992188,551.6587459363651,538.7534781835764,542.210692302306,21248778,HDFCBANK.NS
2020-10-08,564.4219970703125,569.7261576245393,550.9483886643206,558.8336375702047,35060674,HDFCBANK.NS
2020-10-09,584.1942749023438,585.8281297469175,564.350933803847,568.7789683314858,44972388,HDFCBANK.NS
2020-10-12,574.7698974609375,588.5512921358315,570.9574921987773,583.2471314164068,19220546,HDFCBANK.NS
2020-10-13,567.5712890625,578.9373965283816,565.9374342386844,574.6514615247294,18353952,HDFCBANK.NS
2020-10-14,573.7515869140625,575.0776558026911,556.7024270883041,566.1978850601087,22582918,HDFCBANK.NS
2020-10-15,553.7426147460938,576.3564354466505,551.2562784387027,575.0303662916343,28246896,HDFCBANK.NS
2020-10-16,567.99755859375,569.9629596720636,555.5185306982389,558.8336455446905,25822848,HDFCBANK.NS
2020-10-19,569.9866333007812,584.8809468387893,564.8008120814739,584.8809468387893,42359556,HDFCBANK.NS
2020-10-20,579.6478271484375,581.2817399211143,571.0996011238872,571.8573301233379,27411978,HDFCBANK.NS
2020-10-21,590.421875,592.4583256225468,578.5821802433544,582.7971231389221,35640752,HDFCBANK.NS
2020-10-22,584.0758666992188,591.9847599679864,579.1978891526778,587.2251793734391,21913060,HDFCBANK.NS
2020-10-23,585.2598876953125,591.2507277442996,583.081337338208,588.9064910130453,15866230,HDFCBANK.NS
2020-10-26,573.4674682617188,588.1960370144519,570.4838420510097,582.4182890828363,19571976,HDFCBANK.NS
2020-10-27,583.9811401367188,585.3545564024548,567.2871691713575,580.6186781144091,24317780,HDFCBANK.NS
2020-10-28,572.851806640625,583.4601852065834,569.0157569202192,581.5658339559128,16571186,HDFCBANK.NS
2020-10-29,562.2434692382812,570.4128596049055,558.1232780908251,568.5895579548477,23060024,HDFCBANK.NS
2020-10-30,560.5148315429688,567.9738389635191,557.1049648926842,560.0412437702354,11522716,HDFCBANK.NS
2020-11-02,575.5275268554688,580.1450075276274,557.6495888683928,565.6295310832044,21926080,HDFCBANK.NS
2020-11-03,591.013916015625,592.3399850790447,580.3818922361537,580.8317775553417,28164230,HDFCBANK.NS
2020-11-04,595.4893188476562,598.9938801743824,582.5130014005952,592.9319331329635,23404822,HDFCBANK.NS
2020-11-05,601.07763671875,604.2980570121856,593.0976935312227,599.562178822435,21433928,HDFCBANK.NS
2020-11-06,619.2871704101562,620.400090307665,599.3254307514122,599.6806216428098,35705724,HDFCBANK.NS
2020-11-09,634.8681030273438,637.4254307157104,622.8626069068144,622.8626069068144,26288440,HDFCBANK.NS
2020-11-10,660.0156860351562,660.6550180387974,640.0776500995573,642.6586806298552,41517356,HDFCBANK.NS
2020-11-11,658.2633666992188,670.0320702645637,649.0521067328153,662.9756001906362,36116194,HDFCBANK.NS
2020-11-12,649.6203002929688,657.6003002120964,644.0793466848613,652.3197851825893,27053948,HDFCBANK.NS
2020-11-13,643.51123046875,648.2471092393148,637.9228703950755,648.2471092393148,22472480,HDFCBANK.NS
2020-11-14,648.6732177734375,651.1595538431708,646.542072570809,647.7734471589163,1835066,HDFCBANK.NS
2020-11-17,667.024658203125,668.9900589715523,653.8352506343867,656.2979416757797,31059900,HDFCBANK.NS
2020-11-18,667.1431274414062,672.0211050279592,662.5730513057764,664.4437000382147,18862776,HDFCBANK.NS
2020-11-19,650.8754272460938,662.7624703017743,647.8681560663222,658.1449889263016,20266882,HDFCBANK.NS
2020-11-20,664.7515258789062,667.0010679250034,646.4710483928237,650.0703041043771,20405362,HDFCBANK.NS
2020-11-23,660.465576171875,674.2233257581156,651.349010444153,670.126779466313,25246636,HDFCBANK.NS
2020-11-24,681.114013671875,684.3344341333797,663.9938593712611,666.8116839168157,40154400,HDFCBANK.NS
2020-11-25,664.3489990234375,693.5219963829492,661.6021666174429,687.3180076712156,24152602,HDFCBANK.NS
2020-11-26,675.6441040039062,678.1777873875996,656.8663345716484,670.1267941015735,27943126,HDFCBANK.NS
2020-11-27,682.3690185546875,684.8080074601961,670.3872810499112,678.0830833467495,17994580,HDFCBANK.NS
2020-12-01,678.7933959960938,686.2287011031041,675.0993881452553,682.3689490895632,17147574,HDFCBANK.NS
2020-12-02,666.3143310546875,678.0830341152878,660.5602855423987,677.7041407514697,17892150,HDFCBANK.NS
2020-12-03,652.22509765625,678.1777323249325,650.7333423290647,676.7569689192239,37933222,HDFCBANK.NS
2020-12-04,656.2033081054688,663.7096639052261,650.3782122840587,654.0248155752419,26912322,HDFCBANK.NS
2020-12-07,649.880859375,653.527462315225,643.1795804342909,651.1832258266534,24316318,HDFCBANK.NS
2020-12-08,651.7989501953125,657.7187980398132,646.5184343558151,651.1832628950788,19457896,HDFCBANK.NS
2020-12-09,666.4327392578125,667.7825107573249,651.206937503077,652.1304106028376,22069074,HDFCBANK.NS
2020-12-10,656.3216552734375,663.9701099711853,651.5384299521099,662.0757587301833,19727966,HDFCBANK.NS
2020-12-11,654.8772583007812,660.6550065599108,650.2360745568154,658.3107699836195,21356384,HDFCBANK.NS
2020-12-14,649.8336181640625,657.3399744658963,647.8682169087508,654.9720350766099,17222050,HDFCBANK.NS
2020-12-15,658.9027099609375,660.6312591314887,646.9209158475564,653.9300382066189,21561436,HDFCBANK.NS
2020-12-16,668.0902709960938,670.9792027585718,660.4181719366511,664.9172559333512,16832092,HDFCBANK.NS
2020-12-17,682.8189697265625,684.334427687693,665.1541201988684,671.8316971698117,21924478,HDFCBANK.NS
2020-12-18,668.3981323242188,681.8243349393504,666.0065486123938,679.5984953959074,22995918,HDFCBANK.NS
2020-12-21,650.0703125,674.3179850066851,647.2524303718895,671.3107140052659,23761824,HDFCBANK.NS
2020-12-22,650.2833862304688,655.8243980885657,636.9755808252437,655.8243980885657,22851558,HDFCBANK.NS
2020-12-23,651.4910888671875,654.0010695985399,644.5767183346328,647.6313366151035,15467394,HDFCBANK.NS
2020-12-24,661.6495361328125,664.9173036746126,652.1304324501009,658.0029330191164,14952188,HDFCBANK.NS
2020-12-28,669.1085205078125,672.9682726910083,664.9172799846416,665.3908677908984,11699194,HDFCBANK.NS
2020-12-29,675.9044189453125,679.4800296100917,672.4946102431297,672.9919005089087,14495346,HDFCBANK.NS
2020-12-30,678.4146118164062,681.9191735548343,669.1796485141934,681.9191735548343,16216726,HDFCBANK.NS
2020-12-31,680.2142333984375,683.8608366188828,674.8863702322585,679.5985460859396,22145750,HDFCBANK.NS
2021-01-01,674.8863525390625,683.3872308658292,672.7788520330828,681.9664673920958,8810938,HDFCBANK.NS
2021-01-04,670.600341796875,681.0192736609507,662.5493489928165,681.0192736609507,15740192,HDFCBANK.NS
2021-01-05,675.667724609375,677.5857784188031,667.2852432584963,672.1158159334071,14386824,HDFCBANK.NS
2021-01-06,672.7551879882812,681.9664477871121,669.2269241099976,679.5985087322957,22134050,HDFCBANK.NS
2021-01-07,670.71875,678.4618992939315,668.9664981906012,678.4145520741395,19894842,HDFCBANK.NS
