Price,Date,Close,High,Low,Open,Volume,Ticker,SMA_20,SMA_50,RSI,Returns,Volatility
Ticker,,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,,,,,,
46,2020-03-06,568.5857543945312,576.2579099445863,555.2099199542964,568.1384140570675,33734039,RELIANCE.NS,631.6301483154297,,18.40716537573526,-0.030622000906140756,0.017319203543522427
47,2020-03-09,498.4184265136719,555.1651580471522,489.85162058131226,554.7401548853941,88187018,RELIANCE.NS,624.4836776733398,,12.869622323466544,-0.12340676377933235,0.031333372308393434
48,2020-03-11,516.0441284179688,527.1832005807552,495.6671803789598,495.6671803789598,59578576,RELIANCE.NS,618.1748794555664,,19.75518765816993,0.03536326300691739,0.03297760690602182
49,2020-03-12,475.5363464355469,492.5357574215292,469.13920029845366,485.3781326945414,55970485,RELIANCE.NS,609.4570861816406,645.8150476074219,11.535741145239115,-0.07849674039816357,0.03583896966409412
50,2020-03-13,494.4593811035156,509.98250923399024,421.58557799627334,446.45838815033005,73297403,RELIANCE.NS,601.2928909301758,642.1977508544921,18.143744648423322,0.03979303540057266,0.037435270766048384
51,2020-03-16,454.37652587890625,483.0071128058158,449.5898351157526,474.44030673011787,38482258,RELIANCE.NS,591.0384353637695,637.5488568115235,16.778858906194827,-0.08106399990865576,0.04012280665945335
52,2020-03-17,450.93194580078125,474.19430109253625,448.7846523850041,468.4905324264047,45445979,RELIANCE.NS,580.310905456543,632.8145184326172,17.33842430871273,-0.00758089355840319,0.03970780477565676
53,2020-03-18,433.261474609375,463.4130789981454,429.90633253193516,458.6711221665263,44730415,RELIANCE.NS,568.9089920043946,628.0457342529297,16.929538713892995,-0.039186558761159396,0.03985694946541783
54,2020-03-19,410.5359191894531,432.59042415452996,399.12841250234374,411.6095658236809,61404010,RELIANCE.NS,556.613491821289,622.61576171875,15.816706144968464,-0.05245228747931274,0.040368141305311994
55,2020-03-20,455.3830871582031,462.9657149231966,416.03836966442924,420.2882223245293,63360475,RELIANCE.NS,545.7461685180664,618.1851763916015,28.660707885241678,0.10924054600945654,0.04904587606039011
56,2020-03-23,395.4824523925781,424.9853792501643,391.72467468717616,409.8648302373578,40670949,RELIANCE.NS,532.283071899414,612.2447729492187,24.564374677893497,-0.13153899750522602,0.055156347385378474
57,2020-03-24,422.0329284667969,433.9325104811008,400.73893016882965,416.03838849257653,45734887,RELIANCE.NS,521.0645767211914,606.8385113525391,27.35673720134723,0.06713439727501047,0.05879243635521126
58,2020-03-25,484.1478576660156,515.1494078462537,430.912866475202,431.15890365113535,73130298,RELIANCE.NS,513.5904235839844,602.7098876953125,37.35199893559013,0.14718029094287988,0.06959819754844603
59,2020-03-26,476.9678039550781,499.6486136007236,466.29843942879904,490.2094647326891,45744488,RELIANCE.NS,506.3030410766602,598.5656060791016,37.81646081805103,-0.014830291195650824,0.0695890948574277
60,2020-03-27,476.6994323730469,495.3540612398386,468.02079126607595,489.8516259919914,41657940,RELIANCE.NS,499.13085021972654,594.4656140136718,39.365229146594295,-0.0005626618396584737,0.06961205680865679
61,2020-03-30,460.9750061035156,480.815118140311,456.30017996614265,465.51565999753865,30229866,RELIANCE.NS,492.46082000732423,589.9254290771485,45.04147401521037,-0.03298603942373879,0.06943884210688318
62,2020-03-31,498.2395324707031,505.41952430798887,468.8260681247117,480.4348787671312,44292810,RELIANCE.NS,487.93360290527346,585.7449133300781,47.758764111613985,0.08083849639088547,0.07237281988044815
63,2020-04-01,483.3426818847656,503.09329603601816,467.5734864710347,502.04201634176945,41597459,RELIANCE.NS,482.06433258056643,581.7017364501953,51.0503852126944,-0.029898973515943283,0.07228972017590937
64,2020-04-03,482.0005798339844,507.4997254458984,472.5390630031507,507.4997254458984,41367807,RELIANCE.NS,476.1984130859375,577.6178491210937,48.24034692901855,-0.002776709157047308,0.07228790436069224
65,2020-04-07,539.5525512695312,543.0865994063779,492.0883712024452,493.0278157060707,54373624,RELIANCE.NS,473.84869079589845,574.689921875,61.46435071322561,0.11940228672623077,0.07761247867018826
66,2020-04-08,533.3119506835938,549.7969487728319,518.929571501776,527.8766166035285,49880330,RELIANCE.NS,472.0850006103516,571.6953381347656,61.005185274453275,-0.011566251649174464,0.07735038489453842
67,2020-04-09,545.7483520507812,551.4968241624882,533.692202595293,543.0865877041133,33032857,RELIANCE.NS,474.45149688720704,568.9969030761719,65.24030425948058,0.023319187487260695,0.07182771434727765
68,2020-04-13,531.969970703125,543.534047096568,527.8766572382242,538.590786977077,23673784,RELIANCE.NS,475.24778900146487,566.1571057128906,66.8613023007876,-0.025246766748595162,0.07184516857317126
69,2020-04-15,514.3888549804688,552.9283228822885,511.3244846445434,535.5039122780124,35321842,RELIANCE.NS,477.19041442871094,563.2770446777344,58.864227791143776,-0.033049075494653635,0.06979002207660381
70,2020-04-16,522.53076171875,531.2094028193618,512.2192985890305,514.3889290016788,37455706,RELIANCE.NS,478.59398345947267,560.4873510742187,72.60066072606035,0.01582831093529502,0.06938762128229238
71,2020-04-17,547.5601196289062,550.2442808995188,533.535612903734,543.9813374764348,33269335,RELIANCE.NS,483.25316314697267,558.5212329101563,72.45157296240626,0.04790025725533886,0.06691605022411898
72,2020-04-20,556.4177856445312,562.3227974116861,537.7184224485133,548.4548889228998,36030932,RELIANCE.NS,488.52745513916017,557.0194677734376,65.96816832683925,0.016176609102993122,0.06677099235921113
73,2020-04-21,553.5324096679688,560.0860954670951,520.719067459836,541.2972622124873,61371628,RELIANCE.NS,494.54100189208987,555.6939611816406,67.24435405215367,-0.005185628588813329,0.06580772352826138
74,2020-04-22,610.0106811523438,619.5393292310587,581.5590584712065,590.5061043699907,142683366,RELIANCE.NS,504.5147399902344,555.1320849609375,73.95883506459987,0.10203245645228431,0.06661594410681311
75,2020-04-23,613.2764282226562,619.964375961398,605.4029986108286,611.6883400063555,65464502,RELIANCE.NS,512.409407043457,554.4377941894531,78.65498865711886,0.005353589980003903,0.06343551402343423
76,2020-04-24,633.8993530273438,668.7705176942633,602.6741016877038,603.9937855419026,134986308,RELIANCE.NS,524.3302520751953,554.07275390625,77.22904402941494,0.03362745387826993,0.05298795897037372
77,2020-04-27,639.6030883789062,659.8458058753123,636.5834515375906,641.5043146604703,58482901,RELIANCE.NS,535.2087600708007,554.0378588867187,82.56570934521461,0.008997856401529614,0.05215067472202423
78,2020-04-28,638.8873291015625,651.1000185601599,622.7825996528488,648.6619839341811,78453401,RELIANCE.NS,542.9457336425781,553.9712036132812,82.78182621184031,-0.0011190678881145555,0.04322916723859384
79,2020-04-29,638.3505249023438,650.2948710877204,635.2414197546999,646.3805532770238,37494672,RELIANCE.NS,551.0148696899414,553.7403698730469,77.10149217547142,-0.000840217319654224,0.042835656835607694
